model,seed,split,condition_id,group,missing_modalities,requested_rate,position,duration,effective_missing_rate,base_valid_bins,remaining_valid_bins,effective_missing_rate_text,remaining_ratio_text,effective_missing_rate_audio,remaining_ratio_audio,effective_missing_rate_vision,remaining_ratio_vision,accuracy,macro_f1,mae,rmse,pearson,f1_negative,f1_neutral,f1_positive,valid_sample_count
robust_noaug,44,test,duration__audio__r0p30__random__long,duration,audio,0.3,random,long,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.7001375515818432,0.6561480670492299,0.6013889386327591,0.8155154023570971,0.7167871577421226,0.7220779220779222,0.46511627906976744,0.78125,727
robust_noaug,44,valid,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6428571428571429,0.6140096618357488,0.5634382929816678,0.7611895979416571,0.6854974074138733,0.6630434782608695,0.44565217391304346,0.7333333333333332,728
robust_noaug,44,test,position__vision__r0p30__prefix__medium,position,vision,0.3,prefix,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.7028885832187071,0.6586692779539948,0.6012323390605361,0.815545446071081,0.7168121647380167,0.7183462532299743,0.47176079734219273,0.7859007832898173,727
robust_noaug,44,valid,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6428571428571429,0.6145672134530074,0.5633832662837109,0.7617333128103353,0.6849143472884365,0.6612466124661247,0.4498644986449865,0.732590529247911,728
robust_noaug,44,test,position__vision__r0p30__middle__medium,position,vision,0.3,middle,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.7028885832187071,0.6587689042241721,0.6020830064253597,0.8165842052937039,0.7158653315936865,0.7202072538860104,0.47019867549668876,0.7859007832898173,727
robust_noaug,44,valid,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6401098901098901,0.6138054003370459,0.5635825034363994,0.7615576262358486,0.6850806087730982,0.6648648648648648,0.44799999999999995,0.7285513361462729,728
robust_noaug,44,test,position__vision__r0p30__suffix__medium,position,vision,0.3,suffix,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6932599724896836,0.646939910613268,0.6027643573733029,0.8169802733334424,0.7155141579218912,0.7150259067357512,0.4481605351170569,0.777633289986996,727
robust_noaug,44,valid,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.646978021978022,0.619841520811269,0.5633510554332163,0.7617258145952623,0.6849077537752392,0.6666666666666666,0.4582210242587601,0.73463687150838,728
robust_noaug,44,test,position__vision__r0p30__random__medium,position,vision,0.3,random,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6987620357634112,0.6542426182340875,0.6021744150468539,0.81647879123832,0.7159489275378023,0.7168831168831168,0.46357615894039733,0.7822685788787483,727
robust_noaug,44,valid,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6414835164835165,0.6135727113990203,0.5633039321228452,0.7617124144142337,0.6849091142261399,0.6612466124661247,0.4486486486486487,0.7308228730822873,728
robust_noaug,44,test,duration__vision__r0p30__random__short,duration,vision,0.3,random,short,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.7028885832187071,0.6590628247229656,0.601873978946814,0.8164535831440954,0.7159606981598529,0.7216494845360825,0.47019867549668876,0.7853403141361257,727
robust_noaug,44,valid,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6456043956043956,0.6180348360777549,0.5631375475070224,0.7612917951193865,0.6853515357310844,0.6612466124661247,0.4582210242587601,0.73463687150838,728
robust_noaug,44,test,duration__vision__r0p30__random__medium,duration,vision,0.3,random,medium,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.6987620357634112,0.6531330729097831,0.6019988574210601,0.8165617404966031,0.7158919341452846,0.7150259067357512,0.4615384615384615,0.7828348504551366,727
robust_noaug,44,valid,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6428571428571429,0.6153067921881213,0.5628761140435197,0.7611958392642127,0.6854985802049086,0.6612466124661247,0.45283018867924524,0.7318435754189943,728
robust_noaug,44,test,duration__vision__r0p30__random__long,duration,vision,0.3,random,long,0.09283263065006374,50995,46261,0.0,1.0,0.0,1.0,0.29903354178510516,0.7009664582148948,0.7001375515818432,0.6536662257425898,0.6020687248357962,0.8161437053722013,0.7162556777440069,0.7202072538860104,0.4563758389261745,0.7844155844155845,727
robust_noaug,44,valid,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.0,51946,51946,0.0,1.0,0.0,1.0,0.0,1.0,0.6428571428571429,0.6138154769376939,0.563256625505676,0.7613621039592269,0.6852597767480931,0.6612466124661247,0.44686648501362397,0.7333333333333332,728
robust_noaug,44,test,ablation__complete__r0p00__none__none,ablation,,0.0,none,none,0.0,50995,50995,0.0,1.0,0.0,1.0,0.0,1.0,0.7001375515818432,0.656171466488272,0.6018886499752533,0.8162010173601401,0.716167977036335,0.7150259067357512,0.47019867549668876,0.7832898172323759,727
robust_noaug,44,valid,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.3586031648250106,51946,33318,1.0,0.0,0.0,1.0,0.0,1.0,0.39697802197802196,0.39158087288182025,0.7931310726703237,1.0475800190964275,0.19698857587825214,0.3439153439153439,0.39700374531835214,0.43382352941176466,728
robust_noaug,44,test,ablation__text__r1p00__random__long,ablation,text,1.0,random,long,0.35903519952936563,50995,32686,1.0,0.0,0.0,1.0,0.0,1.0,0.4126547455295736,0.39396446414157,0.8935720814389408,1.1423441483991972,0.24256871316587678,0.31466666666666665,0.3412526997840173,0.525974025974026,727
robust_noaug,44,valid,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.3296885226966465,51946,34820,0.0,1.0,1.0,0.0,0.0,1.0,0.635989010989011,0.6063931385138416,0.5638628812957105,0.7617273859801273,0.6840467045337815,0.6465753424657533,0.4420485175202156,0.7305555555555556,728
robust_noaug,44,test,ablation__audio__r1p00__random__long,ablation,audio,1.0,random,long,0.33052260025492697,50995,34140,0.0,1.0,1.0,0.0,0.0,1.0,0.6918844566712518,0.6436146847364976,0.6026554368128885,0.8159355231715791,0.714801464113983,0.7172774869109948,0.43478260869565216,0.7787839586028461,727
robust_noaug,44,valid,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.3117083124783429,51946,35754,0.0,1.0,0.0,1.0,1.0,0.0,0.6373626373626373,0.6088587361766807,0.571715214847495,0.7694340259484764,0.6760348403629903,0.6557377049180327,0.4420485175202156,0.728789986091794,728
robust_noaug,44,test,ablation__vision__r1p00__random__long,ablation,vision,1.0,random,long,0.3104422002157074,50995,35164,0.0,1.0,0.0,1.0,1.0,0.0,0.6946354883081155,0.6495745874485379,0.6072473323646487,0.8219822491471005,0.7087378324818784,0.7120418848167539,0.4584717607973422,0.7782101167315176,727
robust_noaug,44,valid,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.6882916875216571,51946,16192,1.0,0.0,1.0,0.0,0.0,1.0,0.35714285714285715,0.30647562519413024,0.798109350436889,1.0518544409487092,0.22769268655810182,0.10788381742738591,0.4099037138927098,0.4016393442622951,728
robust_noaug,44,test,ablation__text+audio__r1p00__random__long,ablation,text+audio,1.0,random,long,0.6895577997842925,50995,15831,1.0,0.0,1.0,0.0,0.0,1.0,0.343878954607978,0.300128429295847,0.905464163823809,1.1535994059834243,0.22598685079429895,0.1111111111111111,0.3456,0.4436741767764298,727
robust_noaug,44,valid,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.6703114773033535,51946,17126,1.0,0.0,0.0,1.0,1.0,0.0,0.3282967032967033,0.3092995612850026,0.7996467409507054,1.0631389447313497,0.07606810845829848,0.2175226586102719,0.3950233281493002,0.3153526970954357,728
robust_noaug,44,test,ablation__text+vision__r1p00__random__long,ablation,text+vision,1.0,random,long,0.669477399745073,50995,16855,1.0,0.0,0.0,1.0,1.0,0.0,0.3452544704264099,0.33309571062863674,0.90601859393144,1.1603927848908864,0.15734186829658314,0.2697368421052631,0.36908517350157727,0.3604651162790698,727
robust_noaug,44,valid,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6413968351749895,51946,18628,0.0,1.0,1.0,0.0,1.0,0.0,0.6332417582417582,0.6049448243354062,0.5730665207758627,0.7714546910017451,0.6736605549334225,0.6426592797783934,0.4421052631578947,0.7300699300699302,728
robust_noaug,44,test,ablation__audio+vision__r1p00__random__long,ablation,audio+vision,1.0,random,long,0.6409648004706344,50995,18309,0.0,1.0,1.0,0.0,1.0,0.0,0.6891334250343879,0.6417145746880816,0.6102414806431065,0.8231175390325999,0.7062944667083673,0.7055702917771882,0.4407894736842105,0.7787839586028461,727
robust_noaug,44,valid,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,1.0,51946,0,1.0,0.0,1.0,0.0,1.0,0.0,0.25274725274725274,0.13450292397660818,0.8207682507869961,1.079873006878609,0.017424248703898217,0.0,0.40350877192982454,0.0,728
robust_noaug,44,test,ablation__text+audio+vision__r1p00__random__long,ablation,text+audio+vision,1.0,random,long,1.0,50995,0,1.0,0.0,1.0,0.0,1.0,0.0,0.2173314993122421,0.11902071563088512,0.9362606708129466,1.1862637151252562,-0.040431215885067796,0.0,0.35706214689265536,0.0,727
robust,42,valid,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.0,51946,51946,0.0,1.0,0.0,1.0,0.0,1.0,0.6497252747252747,0.616816282948147,0.5626154725854337,0.7605004822949555,0.6907808006201407,0.6834170854271358,0.4397590361445783,0.7272727272727273,728
robust,42,test,baseline__complete__r0p00__none__none,baseline,,0.0,none,none,0.0,50995,50995,0.0,1.0,0.0,1.0,0.0,1.0,0.6808803301237965,0.6241737967862435,0.606322966572384,0.8298710267442307,0.6993569780353824,0.7055961070559611,0.3956834532374101,0.7712418300653595,727
robust,42,valid,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.03613367728025257,51946,50069,0.10076229332188104,0.899237706678119,0.0,1.0,0.0,1.0,0.6236263736263736,0.5883320470853914,0.5840438114949963,0.7864299378971242,0.6619731784677749,0.6683544303797468,0.39156626506024106,0.7050754458161865,728
robust,42,test,rate__text__r0p10__random__medium,rate,text,0.1,random,medium,0.03614079811746249,50995,49152,0.10066087716423616,0.8993391228357638,0.0,1.0,0.0,1.0,0.6657496561210454,0.604859073797529,0.6386336260468813,0.8656291211661782,0.6659990688252051,0.6864197530864198,0.3717472118959108,0.7564102564102564,727
robust,42,valid,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.07190159011280946,51946,48211,0.20050461670603392,0.7994953832939661,0.0,1.0,0.0,1.0,0.6318681318681318,0.6003669953946197,0.5941000826411195,0.801372376246216,0.6449671826792712,0.6919191919191918,0.40476190476190477,0.7044198895027625,728
robust,42,test,rate__text__r0p20__random__medium,rate,text,0.2,random,medium,0.07173252279635259,50995,47337,0.19979245179966137,0.8002075482003387,0.0,1.0,0.0,1.0,0.6808803301237965,0.6227091192357457,0.6547841970979184,0.8835011352131875,0.6472272742023789,0.6884422110552765,0.40433212996389895,0.7753530166880616,727
robust,42,valid,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.1071112308936203,51946,46382,0.29869014386944387,0.7013098561305562,0.0,1.0,0.0,1.0,0.6098901098901099,0.5847441855612345,0.6085701410947777,0.8149264096043132,0.6265171810438254,0.6356589147286822,0.43213296398891965,0.6864406779661016,728
robust,42,test,rate__text__r0p30__random__medium,rate,text,0.3,random,medium,0.10753995489753898,50995,45511,0.2995248238571194,0.7004751761428806,0.0,1.0,0.0,1.0,0.6740027510316369,0.6300334364562303,0.6644981620587316,0.9044752467374129,0.6249346074809587,0.6749379652605458,0.45890410958904104,0.7562582345191041,727
robust,42,valid,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.14355292034035344,51946,44489,0.40031135924414857,0.5996886407558514,0.0,1.0,0.0,1.0,0.570054945054945,0.5439961223441907,0.6389258716327066,0.8769447292643836,0.5505259059261453,0.5873015873015873,0.39024390243902446,0.6544428772919605,728
robust,42,test,rate__text__r0p40__random__medium,rate,text,0.4,random,medium,0.14364153348367487,50995,43670,0.4000764651264406,0.5999235348735594,0.0,1.0,0.0,1.0,0.5983493810178817,0.549956634066117,0.7106802577698575,0.958526348403961,0.563773469037338,0.6074074074074075,0.33865814696485624,0.703804347826087,727
robust,42,valid,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.03338081854233242,51946,50212,0.0,1.0,0.1012495620693682,0.8987504379306318,0.0,1.0,0.6483516483516484,0.6152706404595574,0.5625173248501576,0.7603453772542138,0.6908486063558614,0.6801007556675064,0.43843843843843844,0.7272727272727273,728
robust,42,test,rate__audio__r0p10__random__medium,rate,audio,0.1,random,medium,0.033218943033630745,50995,49301,0.0,1.0,0.10050430139424503,0.899495698605755,0.0,1.0,0.6822558459422283,0.6251846578053243,0.6063575521342077,0.8300382290991012,0.6991887908494033,0.7055961070559611,0.39711191335740076,0.772845953002611,727
robust,42,valid,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.06622261579332384,51946,48506,0.0,1.0,0.20086418311339485,0.7991358168866052,0.0,1.0,0.6442307692307693,0.6120681855220654,0.5626688205283954,0.7605811393218908,0.6905841108879672,0.678391959798995,0.43582089552238806,0.7219917012448134,728
robust,42,test,rate__audio__r0p20__random__medium,rate,audio,0.2,random,medium,0.0666339837238945,50995,47597,0.0,1.0,0.2016018985464254,0.7983981014535746,0.0,1.0,0.6822558459422283,0.6264270359042524,0.6064502127478835,0.8297586562754775,0.699428414385025,0.7055961070559611,0.40143369175627236,0.7722513089005235,727
robust,42,valid,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.09879490239864475,51946,46814,0.0,1.0,0.29966133364475067,0.7003386663552493,0.0,1.0,0.6497252747252747,0.6174474126031155,0.5621630873756258,0.7596268227423997,0.6913344975539492,0.681704260651629,0.4431137724550898,0.7275242047026279,728
robust,42,test,rate__audio__r0p30__random__medium,rate,audio,0.3,random,medium,0.09881360917737034,50995,45956,0.0,1.0,0.2989617324236132,0.7010382675763869,0.0,1.0,0.6822558459422283,0.6264270359042524,0.6059725106689962,0.8292117287354133,0.6997963961413204,0.7055961070559611,0.40143369175627236,0.7722513089005235,727
robust,42,valid,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.13167520117044623,51946,45106,0.0,1.0,0.3993927361905874,0.6006072638094125,0.0,1.0,0.6442307692307693,0.6122054221453764,0.5623531932098238,0.7597610689096314,0.6911742875191094,0.6801007556675064,0.4345238095238095,0.7219917012448134,728
robust,42,test,rate__audio__r0p40__random__medium,rate,audio,0.4,random,medium,0.1321698205706442,50995,44255,0.0,1.0,0.3998813408484129,0.600118659151587,0.0,1.0,0.686382393397524,0.6299972948623326,0.6065049218961859,0.8297508231305023,0.6994206152636733,0.7087378640776699,0.4057971014492754,0.7754569190600522,727
robust,42,valid,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.03141724098101875,51946,50314,0.0,1.0,0.0,1.0,0.1007905138339921,0.8992094861660079,0.6483516483516484,0.6152706404595574,0.5623978958861738,0.7603043910757467,0.690933107948732,0.6801007556675064,0.43843843843843844,0.7272727272727273,728
robust,42,test,rate__vision__r0p10__random__medium,rate,vision,0.1,random,medium,0.031179527404647515,50995,49405,0.0,1.0,0.0,1.0,0.1004358537047565,0.8995641462952435,0.6808803301237965,0.6241737967862435,0.6057778519938253,0.8294357858641082,0.6997109267978848,0.7055961070559611,0.3956834532374101,0.7712418300653595,727
robust,42,valid,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.06269972663920224,51946,48689,0.0,1.0,0.0,1.0,0.20114871541501977,0.7988512845849802,0.646978021978022,0.6151116330391392,0.5622173701131532,0.7600871307951385,0.6911289907842472,0.6801007556675064,0.44047619047619047,0.7247579529737207,728
robust,42,test,rate__vision__r0p20__random__medium,rate,vision,0.2,random,medium,0.06255515246592804,50995,47805,0.0,1.0,0.0,1.0,0.20150337944539196,0.798496620554608,0.6822558459422283,0.6251846578053243,0.6059318752331657,0.8297034410091785,0.6994703242136093,0.7055961070559611,0.39711191335740076,0.772845953002611,727
robust,42,valid,rate__vision__r0p30__random__medium,rate,vision,0.3,random,medium,0.09334693720401956,51946,47097,0.0,1.0,0.0,1.0,0.29946887351778656,0.7005311264822134,0.6497252747252747,0.6181487480291917,0.5622257122368255,0.7597506957273659,0.6913232623783201,0.6818181818181818,0.44510385756676557,0.7275242047026279,728
